18.4,17.86,18.89,17.86,18.89,17.86,18.89,17.86,18.89
18.5,17.96,18.99,17.96,18.99,17.96,18.99,17.96,18.99
18.6,18.05,19.08,18.05,19.08,18.05,19.08,18.05,19.08
18.7,18.15,19.18,18.15,19.18,18.15,19.18,18.15,19.18
18.8,18.24,19.27,18.24,19.27,18.24,19.27,18.24,19.27
18.9,18.34,19.37,18.34,19.37,18.34,19.37,18.34,19.37
19.0,18.43,19.46,18.43,19.46,18.43,19.46,18.43,19.46
19.1,18.53,19.56,18.53,19.56,18.53,19.56,18.53,19.56
19.2,18.63,19.66,18.63,19.66,18.63,19.66,18.63,19.66
19.3,18.72,19.75,18.72,19.75,18.72,19.75,18.72,19.75
19.4,18.82,19.85,18.82,19.85,18.82,19.85,18.82,19.85
19.5,18.91,19.94,18.91,19.94,18.91,19.94,18.91,19.94
19.6,19.01,20.04,19.01,20.04,19.01,20.04,19.01,20.04
19.7,19.10,20.14,19.10,20.14,19.10,20.14,19.10,20.14
19.8,19.20,20.23,19.20,20.23,19.20,20.23,19.20,20.23
19.9,19.29,20.33,19.29,20.33,19.29,20.33,19.29,20.33
20.0,19.39,20.42,19.39,20.42,19.39,20.42,19.39,20.42
20.1,19.48,20.52,19.48,20.52,19.48,20.52,19.48,20.52
20.2,19.58,20.61,19.58,20.61,19.58,20.61,19.58,20.61
20.3,19.68,20.71,19.68,20.71,19.68,20.71,19.68,20.71
20.4,19.77,20.81,19.77,20.81,19.77,20.81,19.77,20.81
20.5,19.87,20.90,19.87,20.90,19.87,20.90,19.87,20.90
20.6,19.96,21.00,19.96,21.00,19.96,21.00,19.96,21.00
20.7,20.06,21.09,20.06,21.09,20.06,21.09,20.06,21.09
20.8,20.15,21.19,20.15,21.19,20.15,21.19,20.15,21.19
20.9,20.25,21.29,20.25,21.29,20.25,21.29,20.25,21.29
21.0,20.35,21.38,20.35,21.38,20.35,21.38,20.35,21.38
21.1,20.44,21.48,20.44,21.48,20.44,21.48,20.44,21.48
21.2,20.54,21.57,20.54,21.57,20.54,21.57,20.54,21.57
21.3,20.63,21.67,20.63,21.67,20.63,21.67,20.63,21.67
21.4,20.73,21.77,20.73,21.77,20.73,21.77,20.73,21.77
21.5,20.82,21.86,20.82,21.86,20.82,21.86,20.82,21.86
21.6,20.92,21.96,20.92,21.96,20.92,21.96,20.92,21.96
21.7,21.02,22.05,21.02,22.05,21.02,22.05,21.02,22.05
21.8,21.11,22.15,21.11,22.15,21.11,22.15,21.11,22.15
21.9,21.21,22.25,21.21,22.25,21.21,22.25,21.21,22.25
22.0,21.30,22.34,21.30,22.34,21.30,22.34,21.30,22.34
22.1,21.40,22.44,21.40,22.44,21.40,22.44,21.40,22.44
22.2,21.49,22.53,21.49,22.53,21.49,22.53,21.49,22.53
22.3,21.59,22.63,21.59,22.63,21.59,22.63,21.59,22.63
22.4,21.69,22.73,21.69,22.73,21.69,22.73,21.69,22.73
